"TIME","GEO","UNIT","MOT_NRG","ENGINE","Value"
"2012","Czechia","Number","Petroleum products","Total","3 216 000"
"2012","Czechia","Number","Petroleum products","Less than 1 400 cm³","2 097 000"
"2012","Czechia","Number","Petroleum products","From 1 400 to 1 999 cm³","1 000 000"
"2012","Czechia","Number","Petroleum products","2 000 cm³ or over","120 000"
"2012","Czechia","Number","Diesel","Total","1 483 000"
"2012","Czechia","Number","Diesel","Less than 1 400 cm³",":"
"2012","Czechia","Number","Diesel","From 1 400 to 1 999 cm³","1 224 000"
"2012","Czechia","Number","Diesel","2 000 cm³ or over","259 000"
"2012","Denmark","Number","Total","Total",":"
"2012","Denmark","Number","Total","Less than 1 400 cm³",":"
"2012","Denmark","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Denmark","Number","Total","2 000 cm³ or over",":"
"2012","Denmark","Number","Petroleum products","Total",":"
"2012","Denmark","Number","Petroleum products","Less than 1 400 cm³",":"
"2012","Denmark","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2012","Denmark","Number","Petroleum products","2 000 cm³ or over",":"
"2012","Denmark","Number","Diesel","Total",":"
"2012","Denmark","Number","Diesel","Less than 1 400 cm³",":"
"2012","Denmark","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2012","Denmark","Number","Diesel","2 000 cm³ or over",":"
"2012","Germany (until 1990 former territory of the FRG)","Number","Total","Total","43 431 000"
"2012","Germany (until 1990 former territory of the FRG)","Number","Total","Less than 1 400 cm³",":"
"2012","Germany (until 1990 former territory of the FRG)","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Germany (until 1990 former territory of the FRG)","Number","Total","2 000 cm³ or over",":"
"2012","Germany (until 1990 former territory of the FRG)","Number","Petroleum products","Total","30 206 000"
"2012","Germany (until 1990 former territory of the FRG)","Number","Petroleum products","Less than 1 400 cm³","13 708 000"
"2012","Germany (until 1990 former territory of the FRG)","Number","Petroleum products","From 1 400 to 1 999 cm³","13 683 000"
"2012","Germany (until 1990 former territory of the FRG)","Number","Petroleum products","2 000 cm³ or over","2 809 000"
"2012","Germany (until 1990 former territory of the FRG)","Number","Diesel","Total","12 579 000"
"2012","Germany (until 1990 former territory of the FRG)","Number","Diesel","Less than 1 400 cm³","373 000"
"2012","Germany (until 1990 former territory of the FRG)","Number","Diesel","From 1 400 to 1 999 cm³","8 500 000"
"2012","Germany (until 1990 former territory of the FRG)","Number","Diesel","2 000 cm³ or over","3 706 000"
"2012","Estonia","Number","Total","Total","602 100"
"2012","Estonia","Number","Total","Less than 1 400 cm³",":"
"2012","Estonia","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Estonia","Number","Total","2 000 cm³ or over",":"
"2012","Estonia","Number","Petroleum products","Total","424 300"
"2012","Estonia","Number","Petroleum products","Less than 1 400 cm³","80 500"
"2012","Estonia","Number","Petroleum products","From 1 400 to 1 999 cm³","265 700"
"2012","Estonia","Number","Petroleum products","2 000 cm³ or over","78 100"
"2012","Estonia","Number","Diesel","Total","177 200"
"2012","Estonia","Number","Diesel","Less than 1 400 cm³","2 100"
"2012","Estonia","Number","Diesel","From 1 400 to 1 999 cm³","95 600"
"2012","Estonia","Number","Diesel","2 000 cm³ or over","79 500"
"2012","Ireland","Number","Total","Total","1 951 130"
"2012","Ireland","Number","Total","Less than 1 400 cm³",":"
"2012","Ireland","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Ireland","Number","Total","2 000 cm³ or over",":"
"2012","Ireland","Number","Petroleum products","Total","1 266 760"
"2012","Ireland","Number","Petroleum products","Less than 1 400 cm³","797 480"
"2012","Ireland","Number","Petroleum products","From 1 400 to 1 999 cm³","441 450"
"2012","Ireland","Number","Petroleum products","2 000 cm³ or over","27 820"
"2012","Ireland","Number","Diesel","Total","667 470"
"2012","Ireland","Number","Diesel","Less than 1 400 cm³","47 640"
"2012","Ireland","Number","Diesel","From 1 400 to 1 999 cm³","521 480"
"2012","Ireland","Number","Diesel","2 000 cm³ or over","98 350"
"2012","Greece","Number","Total","Total","5 167 557"
"2012","Greece","Number","Total","Less than 1 400 cm³",":"
"2012","Greece","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Greece","Number","Total","2 000 cm³ or over",":"
"2012","Greece","Number","Petroleum products","Total",":"
"2012","Greece","Number","Petroleum products","Less than 1 400 cm³",":"
"2012","Greece","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2012","Greece","Number","Petroleum products","2 000 cm³ or over",":"
"2012","Greece","Number","Diesel","Total",":"
"2012","Greece","Number","Diesel","Less than 1 400 cm³",":"
"2012","Greece","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2012","Greece","Number","Diesel","2 000 cm³ or over",":"
"2012","Spain","Number","Total","Total","22 248 000"
"2012","Spain","Number","Total","Less than 1 400 cm³",":"
"2012","Spain","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Spain","Number","Total","2 000 cm³ or over",":"
"2012","Spain","Number","Petroleum products","Total","10 305 000"
"2012","Spain","Number","Petroleum products","Less than 1 400 cm³","5 214 000"
"2012","Spain","Number","Petroleum products","From 1 400 to 1 999 cm³","4 359 000"
"2012","Spain","Number","Petroleum products","2 000 cm³ or over","732 000"
"2012","Spain","Number","Diesel","Total","11 938 000"
"2012","Spain","Number","Diesel","Less than 1 400 cm³","758 000"
"2012","Spain","Number","Diesel","From 1 400 to 1 999 cm³","9 673 000"
"2012","Spain","Number","Diesel","2 000 cm³ or over","1 507 000"
"2012","France","Number","Total","Total","32 132 000"
"2012","France","Number","Total","Less than 1 400 cm³",":"
"2012","France","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","France","Number","Total","2 000 cm³ or over",":"
"2012","France","Number","Petroleum products","Total",":"
"2012","France","Number","Petroleum products","Less than 1 400 cm³",":"
"2012","France","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2012","France","Number","Petroleum products","2 000 cm³ or over",":"
"2012","France","Number","Diesel","Total",":"
"2012","France","Number","Diesel","Less than 1 400 cm³",":"
"2012","France","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2012","France","Number","Diesel","2 000 cm³ or over",":"
"2012","Croatia","Number","Total","Total","1 445 000"
"2012","Croatia","Number","Total","Less than 1 400 cm³",":"
"2012","Croatia","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Croatia","Number","Total","2 000 cm³ or over",":"
"2012","Croatia","Number","Petroleum products","Total","849 000"
"2012","Croatia","Number","Petroleum products","Less than 1 400 cm³","586 000"
"2012","Croatia","Number","Petroleum products","From 1 400 to 1 999 cm³","243 000"
"2012","Croatia","Number","Petroleum products","2 000 cm³ or over","20 000"
"2012","Croatia","Number","Diesel","Total","547 000"
"2012","Croatia","Number","Diesel","Less than 1 400 cm³","26 000"
"2012","Croatia","Number","Diesel","From 1 400 to 1 999 cm³","441 000"
"2012","Croatia","Number","Diesel","2 000 cm³ or over","80 000"
"2012","Italy","Number","Total","Total","37 078 000"
"2012","Italy","Number","Total","Less than 1 400 cm³",":"
"2012","Italy","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Italy","Number","Total","2 000 cm³ or over",":"
"2012","Italy","Number","Petroleum products","Total","19 744 000"
"2012","Italy","Number","Petroleum products","Less than 1 400 cm³","8 902 000"
"2012","Italy","Number","Petroleum products","From 1 400 to 1 999 cm³","10 457 000"
"2012","Italy","Number","Petroleum products","2 000 cm³ or over","385 000"
"2012","Italy","Number","Diesel","Total","14 744 000"
"2012","Italy","Number","Diesel","Less than 1 400 cm³","126 000"
"2012","Italy","Number","Diesel","From 1 400 to 1 999 cm³","12 414 000"
"2012","Italy","Number","Diesel","2 000 cm³ or over","2 204 000"
"2012","Cyprus","Number","Total","Total","475 000"
"2012","Cyprus","Number","Total","Less than 1 400 cm³",":"
"2012","Cyprus","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Cyprus","Number","Total","2 000 cm³ or over",":"
"2012","Cyprus","Number","Petroleum products","Total","425 000"
"2012","Cyprus","Number","Petroleum products","Less than 1 400 cm³","167 000"
"2012","Cyprus","Number","Petroleum products","From 1 400 to 1 999 cm³","244 000"
"2012","Cyprus","Number","Petroleum products","2 000 cm³ or over","14 000"
"2012","Cyprus","Number","Diesel","Total","49 000"
"2012","Cyprus","Number","Diesel","Less than 1 400 cm³","2 000"
"2012","Cyprus","Number","Diesel","From 1 400 to 1 999 cm³","20 000"
"2012","Cyprus","Number","Diesel","2 000 cm³ or over","27 000"
"2012","Latvia","Number","Total","Total","618 270"
"2012","Latvia","Number","Total","Less than 1 400 cm³",":"
"2012","Latvia","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Latvia","Number","Total","2 000 cm³ or over",":"
"2012","Latvia","Number","Petroleum products","Total","373 850"
"2012","Latvia","Number","Petroleum products","Less than 1 400 cm³",":"
"2012","Latvia","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2012","Latvia","Number","Petroleum products","2 000 cm³ or over",":"
"2012","Latvia","Number","Diesel","Total","244 410"
"2012","Latvia","Number","Diesel","Less than 1 400 cm³",":"
"2012","Latvia","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2012","Latvia","Number","Diesel","2 000 cm³ or over",":"
"2012","Lithuania","Number","Total","Total","1 753 407"
"2012","Lithuania","Number","Total","Less than 1 400 cm³",":"
"2012","Lithuania","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Lithuania","Number","Total","2 000 cm³ or over",":"
"2012","Lithuania","Number","Petroleum products","Total",":"
"2012","Lithuania","Number","Petroleum products","Less than 1 400 cm³",":"
"2012","Lithuania","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"2012","Lithuania","Number","Petroleum products","2 000 cm³ or over",":"
"2012","Lithuania","Number","Diesel","Total",":"
"2012","Lithuania","Number","Diesel","Less than 1 400 cm³",":"
"2012","Lithuania","Number","Diesel","From 1 400 to 1 999 cm³",":"
"2012","Lithuania","Number","Diesel","2 000 cm³ or over",":"
"2012","Luxembourg","Number","Total","Total","355 900"
"2012","Luxembourg","Number","Total","Less than 1 400 cm³",":"
"2012","Luxembourg","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Luxembourg","Number","Total","2 000 cm³ or over",":"
"2012","Luxembourg","Number","Petroleum products","Total","120 700"
"2012","Luxembourg","Number","Petroleum products","Less than 1 400 cm³","46 100"
"2012","Luxembourg","Number","Petroleum products","From 1 400 to 1 999 cm³","49 100"
"2012","Luxembourg","Number","Petroleum products","2 000 cm³ or over","25 500"
"2012","Luxembourg","Number","Diesel","Total","233 000"
"2012","Luxembourg","Number","Diesel","Less than 1 400 cm³","13 000"
"2012","Luxembourg","Number","Diesel","From 1 400 to 1 999 cm³","164 200"
"2012","Luxembourg","Number","Diesel","2 000 cm³ or over","55 800"
"2012","Hungary","Number","Total","Total","2 986 030"
"2012","Hungary","Number","Total","Less than 1 400 cm³",":"
"2012","Hungary","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Hungary","Number","Total","2 000 cm³ or over",":"
"2012","Hungary","Number","Petroleum products","Total","2 279 360"
"2012","Hungary","Number","Petroleum products","Less than 1 400 cm³","1 579 940"
"2012","Hungary","Number","Petroleum products","From 1 400 to 1 999 cm³","646 920"
"2012","Hungary","Number","Petroleum products","2 000 cm³ or over","52 500"
"2012","Hungary","Number","Diesel","Total","683 260"
"2012","Hungary","Number","Diesel","Less than 1 400 cm³","58 400"
"2012","Hungary","Number","Diesel","From 1 400 to 1 999 cm³","492 840"
"2012","Hungary","Number","Diesel","2 000 cm³ or over","132 020"
"2012","Malta","Number","Total","Total","249 612"
"2012","Malta","Number","Total","Less than 1 400 cm³",":"
"2012","Malta","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Malta","Number","Total","2 000 cm³ or over",":"
"2012","Malta","Number","Petroleum products","Total","175 286"
"2012","Malta","Number","Petroleum products","Less than 1 400 cm³","139 880"
"2012","Malta","Number","Petroleum products","From 1 400 to 1 999 cm³","32 314"
"2012","Malta","Number","Petroleum products","2 000 cm³ or over","3 092"
"2012","Malta","Number","Diesel","Total","73 946"
"2012","Malta","Number","Diesel","Less than 1 400 cm³","5 973"
"2012","Malta","Number","Diesel","From 1 400 to 1 999 cm³","58 787"
"2012","Malta","Number","Diesel","2 000 cm³ or over","9 186"
"2012","Netherlands","Number","Total","Total","7 916 000"
"2012","Netherlands","Number","Total","Less than 1 400 cm³",":"
"2012","Netherlands","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Netherlands","Number","Total","2 000 cm³ or over",":"
"2012","Netherlands","Number","Petroleum products","Total","6 278 000"
"2012","Netherlands","Number","Petroleum products","Less than 1 400 cm³","2 960 000"
"2012","Netherlands","Number","Petroleum products","From 1 400 to 1 999 cm³","2 484 000"
"2012","Netherlands","Number","Petroleum products","2 000 cm³ or over","834 000"
"2012","Netherlands","Number","Diesel","Total","1 340 000"
"2012","Netherlands","Number","Diesel","Less than 1 400 cm³","145 000"
"2012","Netherlands","Number","Diesel","From 1 400 to 1 999 cm³","855 000"
"2012","Netherlands","Number","Diesel","2 000 cm³ or over","340 000"
"2012","Austria","Number","Total","Total","4 584 000"
"2012","Austria","Number","Total","Less than 1 400 cm³",":"
"2012","Austria","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Austria","Number","Total","2 000 cm³ or over",":"
"2012","Austria","Number","Petroleum products","Total","2 001 000"
"2012","Austria","Number","Petroleum products","Less than 1 400 cm³","1 184 000"
"2012","Austria","Number","Petroleum products","From 1 400 to 1 999 cm³","639 000"
"2012","Austria","Number","Petroleum products","2 000 cm³ or over","178 000"
"2012","Austria","Number","Diesel","Total","2 570 000"
"2012","Austria","Number","Diesel","Less than 1 400 cm³","101 000"
"2012","Austria","Number","Diesel","From 1 400 to 1 999 cm³","1 999 000"
"2012","Austria","Number","Diesel","2 000 cm³ or over","470 000"
"2012","Poland","Number","Total","Total","18 744 000"
"2012","Poland","Number","Total","Less than 1 400 cm³",":"
"2012","Poland","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Poland","Number","Total","2 000 cm³ or over",":"
"2012","Poland","Number","Petroleum products","Total","10 811 000"
"2012","Poland","Number","Petroleum products","Less than 1 400 cm³","6 729 000"
"2012","Poland","Number","Petroleum products","From 1 400 to 1 999 cm³","3 719 000"
"2012","Poland","Number","Petroleum products","2 000 cm³ or over","363 000"
"2012","Poland","Number","Diesel","Total","4 830 000"
"2012","Poland","Number","Diesel","Less than 1 400 cm³","210 000"
"2012","Poland","Number","Diesel","From 1 400 to 1 999 cm³","3 841 000"
"2012","Poland","Number","Diesel","2 000 cm³ or over","779 000"
"2012","Portugal","Number","Total","Total","4 259 000"
"2012","Portugal","Number","Total","Less than 1 400 cm³",":"
"2012","Portugal","Number","Total","From 1 400 to 1 999 cm³",":"
"2012","Portugal","Number","Total","2 000 cm³ or over",":"
"2012","Portugal","Number","Petroleum products","Total","2 160 000"
"2012","Portugal","Number","Petroleum products","Less than 1 400 cm³","1 824 000"
"2012","Portugal","Number","Petroleum products","From 1 400 to 1 999 cm³","304 000"
